192.168.100.4 - - [20/Dec/2024:04:19:04 +0000] "POST /api/v1/user/profile HTTP/1.1" 200 57 "-" "PostmanRuntime/7.43.0"
192.168.100.4 - - [20/Dec/2024:07:06:29 +0000] "POST /api/v1/classroom/join HTTP/1.1" 404 49 "-" "PostmanRuntime/7.43.0"
192.168.100.4 - - [20/Dec/2024:07:06:39 +0000] "POST /api/v1/classroom/join HTTP/1.1" 200 321 "-" "PostmanRuntime/7.43.0"
192.168.100.4 - - [20/Dec/2024:07:07:18 +0000] "POST /api/v1/classroom/join HTTP/1.1" 200 321 "-" "PostmanRuntime/7.43.0"
192.168.100.4 - - [20/Dec/2024:07:07:19 +0000] "POST /api/v1/classroom/join HTTP/1.1" 200 321 "-" "PostmanRuntime/7.43.0"
192.168.100.4 - - [20/Dec/2024:07:07:20 +0000] "POST /api/v1/classroom/join HTTP/1.1" 200 321 "-" "PostmanRuntime/7.43.0"
192.168.100.4 - - [20/Dec/2024:07:07:21 +0000] "POST /api/v1/classroom/join HTTP/1.1" 200 321 "-" "PostmanRuntime/7.43.0"
192.168.100.4 - - [20/Dec/2024:07:07:22 +0000] "POST /api/v1/classroom/join HTTP/1.1" 200 321 "-" "PostmanRuntime/7.43.0"
192.168.100.4 - - [20/Dec/2024:07:11:14 +0000] "POST /api/v1/classroom/classrooms HTTP/1.1" 404 167 "-" "PostmanRuntime/7.43.0"
192.168.100.4 - - [20/Dec/2024:07:11:18 +0000] "GET /api/v1/classroom/classrooms HTTP/1.1" 200 310 "-" "PostmanRuntime/7.43.0"
192.168.100.4 - - [20/Dec/2024:07:11:39 +0000] "GET /api/v1/classroom/join HTTP/1.1" 404 160 "-" "PostmanRuntime/7.43.0"
192.168.100.4 - - [20/Dec/2024:07:11:42 +0000] "POST /api/v1/classroom/join HTTP/1.1" 200 321 "-" "PostmanRuntime/7.43.0"
192.168.100.4 - - [20/Dec/2024:07:11:48 +0000] "GET /api/v1/classroom/classrooms HTTP/1.1" 200 310 "-" "PostmanRuntime/7.43.0"
192.168.100.4 - - [20/Dec/2024:07:12:24 +0000] "GET /api/v1/classroom/classrooms HTTP/1.1" 200 310 "-" "PostmanRuntime/7.43.0"
192.168.100.4 - - [20/Dec/2024:07:12:28 +0000] "GET /api/v1/classroom/classrooms HTTP/1.1" 200 310 "-" "PostmanRuntime/7.43.0"
192.168.100.4 - - [20/Dec/2024:07:14:33 +0000] "GET /api/v1/classroom/classrooms HTTP/1.1" 200 557 "-" "PostmanRuntime/7.43.0"
192.168.100.4 - - [20/Dec/2024:07:14:57 +0000] "POST /api/v1/classroom/create HTTP/1.1" 201 318 "-" "PostmanRuntime/7.43.0"
192.168.100.4 - - [20/Dec/2024:07:15:01 +0000] "GET /api/v1/classroom/classrooms HTTP/1.1" 200 557 "-" "PostmanRuntime/7.43.0"
192.168.100.4 - - [20/Dec/2024:07:15:21 +0000] "GET /api/v1/classroom/classrooms HTTP/1.1" 200 557 "-" "PostmanRuntime/7.43.0"
192.168.100.4 - - [20/Dec/2024:07:16:09 +0000] "POST /api/v1/classroom/join?classroom_code=a8a6ne HTTP/1.1" 200 321 "-" "PostmanRuntime/7.43.0"
192.168.100.4 - - [20/Dec/2024:07:16:12 +0000] "GET /api/v1/classroom/classrooms HTTP/1.1" 200 557 "-" "PostmanRuntime/7.43.0"
192.168.100.4 - - [20/Dec/2024:07:16:22 +0000] "POST /api/v1/classroom/join?classroom_code=a8a6ne HTTP/1.1" 200 321 "-" "PostmanRuntime/7.43.0"
192.168.100.4 - - [20/Dec/2024:07:16:25 +0000] "GET /api/v1/classroom/classrooms HTTP/1.1" 200 557 "-" "PostmanRuntime/7.43.0"
192.168.100.4 - - [20/Dec/2024:07:17:01 +0000] "POST /api/v1/classroom/join HTTP/1.1" 200 321 "-" "PostmanRuntime/7.43.0"
192.168.100.4 - - [20/Dec/2024:07:17:05 +0000] "GET /api/v1/classroom/classrooms HTTP/1.1" 200 809 "-" "PostmanRuntime/7.43.0"
192.168.100.4 - - [20/Dec/2024:11:29:22 +0000] "POST /api/v1/auth/login HTTP/1.1" 200 322 "-" "PostmanRuntime/7.43.0"
192.168.100.4 - - [20/Dec/2024:11:30:31 +0000] "OPTIONS /api/v1/auth/login HTTP/1.1" 200 4 "http://localhost:5173/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
192.168.100.4 - - [20/Dec/2024:11:33:34 +0000] "OPTIONS /api/v1/auth/login HTTP/1.1" 200 4 "https://localhost:5173/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
192.168.100.4 - - [20/Dec/2024:11:35:04 +0000] "OPTIONS /api/v1/auth/login HTTP/1.1" 204 0 "https://localhost:5173/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
192.168.100.4 - - [20/Dec/2024:11:35:04 +0000] "POST /api/v1/auth/login HTTP/1.1" 200 322 "https://localhost:5173/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
192.168.100.4 - - [20/Dec/2024:11:35:22 +0000] "POST /api/v1/auth/login HTTP/1.1" 200 323 "https://localhost:5173/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
192.168.100.4 - - [20/Dec/2024:11:57:31 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "https://192.168.100.4:5000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
192.168.100.4 - - [20/Dec/2024:12:17:07 +0000] "OPTIONS /api/v1/auth/login HTTP/1.1" 204 0 "https://localhost:5173/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
192.168.100.4 - - [20/Dec/2024:12:17:07 +0000] "POST /api/v1/auth/login HTTP/1.1" 400 49 "https://localhost:5173/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
192.168.100.4 - - [20/Dec/2024:12:40:49 +0000] "OPTIONS /api/v1/auth/login HTTP/1.1" 204 0 "https://localhost:5173/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
192.168.100.4 - - [20/Dec/2024:12:40:49 +0000] "POST /api/v1/auth/login HTTP/1.1" 400 49 "https://localhost:5173/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
192.168.100.4 - - [20/Dec/2024:12:41:05 +0000] "POST /api/v1/auth/login HTTP/1.1" 400 49 "https://localhost:5173/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
192.168.100.4 - - [20/Dec/2024:13:33:09 +0000] "OPTIONS /api/v1/auth/login HTTP/1.1" 204 0 "https://localhost:5173/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
192.168.100.4 - - [20/Dec/2024:13:33:09 +0000] "POST /api/v1/auth/login HTTP/1.1" 200 322 "https://localhost:5173/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
192.168.100.4 - - [20/Dec/2024:13:42:44 +0000] "POST /api/v1/auth/login HTTP/1.1" 400 49 "https://localhost:5173/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
192.168.100.4 - - [20/Dec/2024:13:49:29 +0000] "OPTIONS /api/v1/auth/login HTTP/1.1" 204 0 "https://localhost:5173/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
192.168.100.4 - - [20/Dec/2024:13:49:29 +0000] "POST /api/v1/auth/login HTTP/1.1" 200 322 "https://localhost:5173/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
192.168.100.4 - - [20/Dec/2024:13:53:13 +0000] "POST /api/v1/auth/login HTTP/1.1" 400 49 "https://localhost:5173/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
192.168.100.4 - - [20/Dec/2024:14:17:37 +0000] "GET /api/v1/auth/google HTTP/1.1" 302 0 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
::1 - - [20/Dec/2024:14:20:53 +0000] "GET /api/v1/auth/google HTTP/1.1" 302 0 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
::1 - - [20/Dec/2024:14:21:46 +0000] "GET /api/v1/auth/google HTTP/1.1" 302 0 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
::1 - - [20/Dec/2024:14:21:58 +0000] "GET /api/v1/auth/google/callback?code=4%2F0AanRRrtQzWQTzr4E5TblFD7-dogi0g5n81R45esa7-9TEKTMJdB1FPiwlO5OPq_Mh05Afw&scope=email+profile+openid+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.profile+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email&authuser=0&prompt=consent HTTP/1.1" 500 33 "https://accounts.google.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
::1 - - [20/Dec/2024:14:21:59 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
::1 - - [20/Dec/2024:14:23:14 +0000] "GET /api/v1/auth/google/callback?code=4%2F0AanRRrtquLVutvR1XHnD8DPpOmsrBLEjhnJk9r87fU3BNkMNMC-cJ5K7AmYMa-CschHo5w&scope=email+profile+openid+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.profile+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email&authuser=0&prompt=consent HTTP/1.1" 500 33 "https://accounts.google.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
::1 - - [20/Dec/2024:14:27:44 +0000] "GET /api/v1/auth/google/callback?code=4%2F0AanRRrvUIBlEavHWpOUH6sPsAVQIACwfbgrE0odID7vzE1ij7RyygQlGOQR4q79o8LzppA&scope=email+profile+openid+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.profile+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email&authuser=0&prompt=consent HTTP/1.1" - - "https://accounts.google.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
::1 - - [20/Dec/2024:14:27:52 +0000] "GET /api/v1/auth/google HTTP/1.1" 302 0 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
::1 - - [20/Dec/2024:14:28:36 +0000] "GET /api/v1/auth/google/callback?code=4%2F0AanRRrtV3qr7MethpOL7DWVAHm8-9wY39h4Dl1NsqhtL9rtf5Sn7Jpb0cpuoS8maEZGrfA&scope=email+profile+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.profile+openid&authuser=0&prompt=none HTTP/1.1" - - "https://accounts.google.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
::1 - - [20/Dec/2024:14:28:42 +0000] "GET /api/v1/auth/google HTTP/1.1" 302 0 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
::1 - - [20/Dec/2024:14:28:59 +0000] "GET /api/v1/auth/google/callback?code=4%2F0AanRRrvcT77krwZ4f3CKXw1wrvSqL6a7Al33bDs82dI8ta-D-0ggoIm9cfq1Qs568nOH_w&scope=email+profile+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.profile+openid&authuser=0&prompt=none HTTP/1.1" 500 33 "https://accounts.google.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
::1 - - [20/Dec/2024:14:29:12 +0000] "GET /api/v1/auth/google HTTP/1.1" 302 0 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
::1 - - [20/Dec/2024:14:32:13 +0000] "GET /api/v1/auth/google/callback?code=4%2F0AanRRrvBsCpPLuwhf_VbRL8ynVz97QXkLkfd1r2mmcRxRP-Umjb87_B2tFSWpAN5TXymcQ&scope=email+profile+openid+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.profile+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email&authuser=0&prompt=none HTTP/1.1" 500 33 "https://accounts.google.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
::1 - - [20/Dec/2024:14:32:23 +0000] "GET /api/v1/auth/google/callback?code=4%2F0AanRRrvBsCpPLuwhf_VbRL8ynVz97QXkLkfd1r2mmcRxRP-Umjb87_B2tFSWpAN5TXymcQ&scope=email+profile+openid+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.profile+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email&authuser=0&prompt=none HTTP/1.1" 500 33 "-" "PostmanRuntime/7.43.0"
::1 - - [20/Dec/2024:14:33:31 +0000] "GET /api/v1/auth/google/callback?code=4%2F0AanRRrsG8CFPGHp4kwKFMORW4SMct8QNvJ85cH5rpGkoFJsNj8Y8_7wq9as_JGCXRQGR6Q&scope=email+profile+openid+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.profile+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email&authuser=0&prompt=none HTTP/1.1" - - "https://accounts.google.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
::1 - - [20/Dec/2024:14:34:12 +0000] "GET /api/v1/auth/google HTTP/1.1" 302 0 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
::1 - - [20/Dec/2024:14:36:01 +0000] "GET /api/v1/auth/google/callback?code=4%2F0AanRRruYqZL1QJvVZyj7RzHtKO0LtydVGSGYBGUULtU9NxiuJvwE2un5eqdng5r9RsqMKg&scope=email+profile+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.profile+openid&authuser=0&prompt=none HTTP/1.1" 500 33 "https://accounts.google.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
::1 - - [20/Dec/2024:14:36:26 +0000] "GET /api/v1/auth/google/callback?code=4%2F0AanRRrtKiF3fzpEHHwy6S74THjzv7xCXVACyzPnNRtNaXQmMRgTHbJ1mJBrg5DO1BJ2q2A&scope=email+profile+openid+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.profile+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email&authuser=0&prompt=none HTTP/1.1" 500 33 "https://accounts.google.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
::1 - - [20/Dec/2024:14:38:28 +0000] "GET /api/v1/auth/google/callback?code=4%2F0AanRRrugcsoXm5lkxWBHy7ouvYhKK8nTDM80ShqrPuzJDADrqf1FmwlxjKhErN5_j408Qw&scope=email+profile+openid+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.profile+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email&authuser=0&prompt=none HTTP/1.1" - - "https://accounts.google.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
::1 - - [20/Dec/2024:14:38:35 +0000] "GET /api/v1/auth/google HTTP/1.1" 302 0 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
::1 - - [20/Dec/2024:14:39:07 +0000] "GET /api/v1/auth/google/callback?code=4%2F0AanRRrvpQOevPI28rp5c4ctxRmBaARFmwBMP-GVyS3Zxqg15khZKkV1OkZ87aOZxlDjSqQ&scope=email+profile+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.profile+openid&authuser=0&prompt=none HTTP/1.1" 500 33 "https://accounts.google.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
::1 - - [20/Dec/2024:14:54:34 +0000] "GET /api/v1/auth/google/callback?code=4%2F0AanRRruJqYycl7j3jjwsAu4TvN2FQyqvZgw6m7k4-mGJ-QC7eCKq3YrbsEgKsweQ1KnX3Q&scope=email+profile+openid+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.profile+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email&authuser=0&prompt=none HTTP/1.1" - - "https://accounts.google.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
::1 - - [20/Dec/2024:14:54:38 +0000] "GET /api/v1/auth/google HTTP/1.1" 302 0 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
::1 - - [20/Dec/2024:14:54:49 +0000] "GET /api/v1/auth/google HTTP/1.1" 302 0 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
::1 - - [20/Dec/2024:14:55:23 +0000] "GET /api/v1/auth/google/callback?code=4%2F0AanRRrvaGMgb7NRwnJmkQCXBZ3woo4JSGy4u_bFa7QbK3PxAVmLmCUHM-TsuntgsBqOxZA&scope=email+profile+openid+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.profile+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email&authuser=0&prompt=none HTTP/1.1" - - "https://accounts.google.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
::1 - - [20/Dec/2024:14:55:40 +0000] "GET /api/v1/auth/google HTTP/1.1" 302 0 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
::1 - - [20/Dec/2024:14:57:13 +0000] "GET /api/v1/auth/google/callback?code=4%2F0AanRRrsC5OjQH7HpWrASP1gAoi0UeVGvEAcidfaAIF0mORtdjJBu5ujH9ISf-CzDCbz77g&scope=email+profile+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.profile+openid&authuser=0&prompt=none HTTP/1.1" 500 33 "https://accounts.google.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
::1 - - [20/Dec/2024:14:57:54 +0000] "GET /api/v1/auth/google/callback?code=4%2F0AanRRrvksrdtNmPM8b7DCdyhnDvQZ6fsSCqBLqDIT6QXB4a3j1-rAIUTqGDCDfE5PN4SRg&scope=email+profile+openid+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.profile&authuser=0&prompt=none HTTP/1.1" - - "https://accounts.google.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
::1 - - [20/Dec/2024:14:58:42 +0000] "GET /api/v1/auth/google HTTP/1.1" 302 0 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
::1 - - [20/Dec/2024:14:59:39 +0000] "GET /api/v1/auth/google/callback?code=4%2F0AanRRrt-Dr3h7UDuQmqnv_p4S7uAG81no817H-2PcmfT_Z2yYKw3z3jB_TuAMCzZnJo0SA&scope=email+profile+openid+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.profile+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email&authuser=0&prompt=none HTTP/1.1" - - "https://accounts.google.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
::1 - - [20/Dec/2024:15:00:57 +0000] "GET /api/v1/auth/google HTTP/1.1" 302 0 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
::1 - - [20/Dec/2024:15:01:52 +0000] "GET /api/v1/auth/google/callback?code=4%2F0AanRRrvhmjJAPoCvQOOKxwweDN8lfdWpL1JK2Igdw1KaFMpOgF93e7fXVP-0_hfEs959Ww&scope=email+profile+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.profile+openid&authuser=0&prompt=none HTTP/1.1" 500 33 "https://accounts.google.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
